ligand_complex,receptor_complex,source,target,resources,n_resources,mean_lrscore,max_lrscore,min_lrscore
C4A,C5AR2,Memory B cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Late erythroid,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Mast cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Memory B cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Late erythroid,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Mast cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,NK cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Naive B cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Non-classical monocytes,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Late erythroid,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Mast cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Plasma cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Regulatory T cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Late erythroid,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Mast cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive cytotoxic T cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Late erythroid,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Mast cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tcm/Naive helper T cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Effector helper T cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Late erythroid,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Mast cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Temra cytotoxic T cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,Tem/Trm cytotoxic T cells,pDC,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,DC2,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Late erythroid,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,MAIT cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Mast cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Memory B cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,NK cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Naive B cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Plasma cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Regulatory T cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,C5AR2,pDC,pDC,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,DC2,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Late erythroid,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,MAIT cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,NK cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Plasma cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,CD16+ NK cells,pDC,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,DC2,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Late erythroid,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,MAIT cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Mast cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Memory B cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,NK cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Naive B cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Plasma cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Regulatory T cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,Classical monocytes,pDC,['connectomedb2020'],1,,,
C4A,CR1,DC2,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,DC2,DC2,['connectomedb2020'],1,,,
C4A,CR1,DC2,Late erythroid,['connectomedb2020'],1,,,
C4A,CR1,DC2,MAIT cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Mast cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,CR1,DC2,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,CR1,DC2,Memory B cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,NK cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Naive B cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,DC2,Plasma cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Regulatory T cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,DC2,pDC,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,DC2,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Late erythroid,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,MAIT cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Mast cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Memory B cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,NK cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Naive B cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Plasma cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Regulatory T cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,Late erythroid,pDC,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,DC2,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Late erythroid,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,MAIT cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Mast cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Memory B cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,NK cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Naive B cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Non-classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Plasma cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Regulatory T cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
C4A,CR1,MAIT cells,pDC,['connectomedb2020'],1,,,
C4A,CR1,Mast cells,CD16+ NK cells,['connectomedb2020'],1,,,
C4A,CR1,Mast cells,Classical monocytes,['connectomedb2020'],1,,,
C4A,CR1,Mast cells,DC2,['connectomedb2020'],1,,,
C4A,CR1,Mast cells,Late erythroid,['connectomedb2020'],1,,,
C4A,CR1,Mast cells,MAIT cells,['connectomedb2020'],1,,,
